age,workclass,education,occupation,sex,hours.per.week,capital.investment-loss,income
38,State-gov,Doctorate,Prof-specialty,Male,40,1869.366188,>50K
17,Private,9th,Other-service,Female,40,1869.366188,<=50K
48,Private,Masters,Tech-support,Male,40,1869.366188,>50K
52,Private,Some-college,Other-service,Female,40,1869.366188,<=50K
28,Private,Assoc-acdm,Exec-managerial,Female,40,1869.366188,<=50K
18,Private,Some-college,Sales,Male,15,1869.366188,<=50K
28,Private,Some-college,Sales,Male,30,1869.366188,<=50K
62,Private,HS-grad,Prof-specialty,Male,40,1869.366188,>50K
55,Private,Some-college,Adm-clerical,Male,25,1869.366188,<=50K
20,Private,Some-college,Prof-specialty,Male,24,1869.366188,<=50K
27,Private,10th,Craft-repair,Male,30,1869.366188,<=50K
43,Private,Some-college,Adm-clerical,Male,55,1869.366188,<=50K
48,State-gov,Masters,Protective-serv,Male,72,1869.366188,<=50K
29,Private,Bachelors,Prof-specialty,Female,40,1869.366188,<=50K
37,Private,Assoc-voc,Sales,Female,40,1869.366188,<=50K
56,Private,Some-college,Prof-specialty,Male,40,1869.366188,>50K
54,Self-emp-inc,Bachelors,Sales,Male,40,1869.366188,<=50K
45,Private,Some-college,Craft-repair,Male,41,1869.366188,<=50K
29,Self-emp-inc,HS-grad,Other-service,Male,40,1869.366188,<=50K
25,Private,Some-college,Sales,Male,30,1869.366188,<=50K
37,Private,Assoc-acdm,Adm-clerical,Male,40,1869.366188,<=50K
20,Private,HS-grad,Exec-managerial,Male,25,1869.366188,<=50K
39,Private,11th,Prof-specialty,Male,60,1869.366188,<=50K
34,Private,1st-4th,Craft-repair,Male,40,1869.366188,<=50K
51,Private,Assoc-voc,Exec-managerial,Male,50,1869.366188,>50K
67,State-gov,Doctorate,Prof-specialty,Male,12,1869.366188,<=50K
43,State-gov,Some-college,Exec-managerial,Male,40,1869.366188,<=50K
58,Private,HS-grad,Craft-repair,Male,50,1869.366188,<=50K
60,Local-gov,Assoc-voc,Other-service,Male,40,1869.366188,<=50K
45,Private,HS-grad,Exec-managerial,Female,46,1869.366188,<=50K
19,Private,12th,Adm-clerical,Female,40,1869.366188,<=50K
42,State-gov,Bachelors,Adm-clerical,Male,40,1869.366188,<=50K
25,Private,HS-grad,Priv-house-serv,Female,50,1869.366188,<=50K
19,Private,11th,Other-service,Male,30,1869.366188,<=50K
58,Federal-gov,Bachelors,Prof-specialty,Male,48,1869.366188,<=50K
21,Private,HS-grad,Craft-repair,Male,13,1869.366188,<=50K
47,Self-emp-not-inc,HS-grad,Exec-managerial,Male,50,1869.366188,>50K
41,Private,7th-8th,Craft-repair,Male,40,1869.366188,<=50K
28,Private,HS-grad,Craft-repair,Male,43,1869.366188,<=50K
50,Private,HS-grad,Exec-managerial,Female,10,1869.366188,<=50K
23,Local-gov,Bachelors,Prof-specialty,Female,50,1869.366188,<=50K
46,Private,10th,Handlers-cleaners,Male,40,1869.366188,<=50K
21,State-gov,Some-college,Tech-support,Male,10,1869.366188,<=50K
52,Private,9th,Other-service,Female,30,1869.366188,<=50K
27,State-gov,Bachelors,Tech-support,Male,12,1869.366188,<=50K
28,Private,11th,Machine-op-inspct,Female,40,1869.366188,<=50K
61,Self-emp-not-inc,11th,Exec-managerial,Male,20,1869.366188,<=50K
32,Private,7th-8th,Sales,Female,35,1869.366188,<=50K
30,Federal-gov,Some-college,Craft-repair,Male,40,1869.366188,<=50K
51,Local-gov,Bachelors,Adm-clerical,Female,40,1869.366188,<=50K
28,Private,Some-college,Other-service,Male,24,1869.366188,<=50K
49,Private,Assoc-acdm,Prof-specialty,Male,45,1869.366188,>50K
61,Self-emp-not-inc,7th-8th,Transport-moving,Male,30,1869.366188,<=50K
41,Self-emp-not-inc,Bachelors,Exec-managerial,Male,60,1869.366188,>50K
55,Private,HS-grad,Other-service,Female,30,1869.366188,<=50K
57,Self-emp-not-inc,Some-college,Transport-moving,Male,45,1869.366188,>50K
59,Private,11th,Adm-clerical,Male,40,1869.366188,<=50K
41,Private,Some-college,Sales,Male,80,1869.366188,>50K
45,Federal-gov,Bachelors,Exec-managerial,Male,50,1869.366188,>50K
42,Local-gov,Assoc-acdm,Exec-managerial,Female,45,1869.366188,>50K
22,Self-emp-not-inc,Some-college,Craft-repair,Male,40,1869.366188,<=50K
44,Private,HS-grad,Tech-support,Male,50,1869.366188,>50K
53,Self-emp-inc,Some-college,Sales,Female,40,1869.366188,<=50K
27,Private,9th,Protective-serv,Male,40,1869.366188,<=50K
60,Private,HS-grad,Other-service,Female,25,1869.366188,<=50K
56,Private,HS-grad,Adm-clerical,Female,32,1869.366188,<=50K
19,Private,10th,Handlers-cleaners,Male,39,1869.366188,<=50K
40,Federal-gov,Some-college,Tech-support,Male,40,1869.366188,>50K
52,Private,Assoc-acdm,Exec-managerial,Male,55,1869.366188,>50K
32,State-gov,HS-grad,Other-service,Female,25,1869.366188,<=50K
22,Private,12th,Handlers-cleaners,Male,40,1869.366188,<=50K
32,Self-emp-not-inc,HS-grad,Craft-repair,Male,45,1869.366188,<=50K
37,Private,Bachelors,Exec-managerial,Female,40,1869.366188,<=50K
22,Private,HS-grad,Prof-specialty,Male,54,1869.366188,<=50K
29,Private,HS-grad,Adm-clerical,Female,40,1869.366188,>50K
42,Private,Preschool,Handlers-cleaners,Male,25,1869.366188,<=50K
45,Private,Assoc-voc,Sales,Female,38,1869.366188,<=50K
33,Private,Bachelors,Adm-clerical,Female,45,1869.366188,<=50K
39,Private,Some-college,Prof-specialty,Female,40,1869.366188,<=50K
27,Private,12th,Machine-op-inspct,Male,45,1869.366188,<=50K
53,Local-gov,Bachelors,Prof-specialty,Female,50,1869.366188,>50K
52,Self-emp-not-inc,Some-college,Craft-repair,Male,35,1869.366188,<=50K
39,Local-gov,Masters,Prof-specialty,Male,40,1869.366188,<=50K
47,Private,Some-college,Sales,Male,50,1869.366188,<=50K
19,Private,HS-grad,Craft-repair,Male,25,1869.366188,<=50K
31,Private,HS-grad,Craft-repair,Male,51,1869.366188,<=50K
69,Self-emp-not-inc,Assoc-voc,Sales,Male,8,1869.366188,<=50K
24,Private,Some-college,Machine-op-inspct,Male,14,1869.366188,<=50K
30,Local-gov,Bachelors,Protective-serv,Male,72,1869.366188,>50K
28,Private,Masters,Sales,Female,80,1869.366188,>50K
27,Private,Assoc-voc,Handlers-cleaners,Male,40,1869.366188,<=50K
53,Private,HS-grad,Exec-managerial,Female,40,1869.366188,<=50K
22,Private,12th,Transport-moving,Male,40,1869.366188,<=50K
30,Private,9th,Other-service,Male,37,1869.366188,<=50K
70,Private,10th,Craft-repair,Male,45,1869.366188,<=50K
50,Private,HS-grad,Exec-managerial,Male,40,1869.366188,<=50K
40,Private,Some-college,Other-service,Female,35,1869.366188,<=50K
34,Private,11th,Craft-repair,Male,55,1869.366188,<=50K
57,Self-emp-not-inc,HS-grad,Craft-repair,Male,50,1869.366188,<=50K
39,Private,Masters,Other-service,Female,32,1869.366188,<=50K
26,Private,HS-grad,Adm-clerical,Female,45,1869.366188,<=50K
60,Self-emp-not-inc,Some-college,Sales,Male,50,1869.366188,<=50K
27,Private,Prof-school,Prof-specialty,Female,40,1869.366188,<=50K
59,Private,HS-grad,Exec-managerial,Female,50,1869.366188,<=50K
22,Private,Some-college,Exec-managerial,Male,45,1869.366188,<=50K
24,Private,Assoc-acdm,Sales,Female,20,1869.366188,<=50K
53,State-gov,10th,Transport-moving,Male,40,1869.366188,>50K
43,Private,HS-grad,Handlers-cleaners,Male,42,1869.366188,>50K
24,Private,Some-college,Tech-support,Male,50,1869.366188,>50K
60,Private,10th,Tech-support,Female,40,1869.366188,<=50K
32,Private,Assoc-voc,Transport-moving,Male,99,1869.366188,>50K
34,Private,10th,Other-service,Female,35,1869.366188,<=50K
35,Local-gov,Assoc-acdm,Protective-serv,Male,40,1869.366188,>50K
53,Local-gov,Prof-school,Prof-specialty,Female,50,1869.366188,>50K
40,Private,Some-college,Adm-clerical,Male,40,1869.366188,<=50K
50,Private,HS-grad,Farming-fishing,Male,60,1869.366188,>50K
32,Private,Bachelors,Craft-repair,Male,50,1869.366188,>50K
18,Private,11th,Sales,Male,16,1869.366188,<=50K
45,Private,Masters,Other-service,Male,40,1869.366188,<=50K
46,Private,Doctorate,Prof-specialty,Male,70,1869.366188,<=50K
73,Self-emp-not-inc,7th-8th,Farming-fishing,Male,40,1869.366188,<=50K
64,Private,Doctorate,Prof-specialty,Male,60,1869.366188,>50K
26,Private,Bachelors,Prof-specialty,Female,45,1869.366188,>50K
35,Self-emp-not-inc,Bachelors,Exec-managerial,Female,55,1869.366188,<=50K
35,Self-emp-inc,Masters,Prof-specialty,Male,40,1869.366188,>50K
46,Local-gov,Prof-school,Prof-specialty,Male,40,1869.366188,>50K
41,Self-emp-inc,Some-college,Machine-op-inspct,Female,40,1869.366188,<=50K
49,Private,Some-college,Adm-clerical,Male,45,1869.366188,>50K
53,Private,Assoc-voc,Tech-support,Male,40,1869.366188,<=50K
36,Private,Assoc-acdm,Exec-managerial,Female,40,1869.366188,<=50K
32,Private,Some-college,Craft-repair,Male,72,1869.366188,<=50K
22,Private,Some-college,Tech-support,Female,32,1869.366188,<=50K
24,Private,Some-college,Farming-fishing,Male,20,1869.366188,<=50K
20,Private,1st-4th,Farming-fishing,Male,30,1869.366188,<=50K
60,Self-emp-not-inc,Some-college,Exec-managerial,Male,40,1869.366188,>50K
36,Private,HS-grad,Transport-moving,Female,40,1869.366188,>50K
46,Local-gov,Bachelors,Prof-specialty,Male,40,1869.366188,>50K
22,Private,11th,Sales,Female,25,1869.366188,<=50K
19,Private,Some-college,Exec-managerial,Female,35,1869.366188,<=50K
30,Private,Assoc-voc,Sales,Female,40,1869.366188,>50K
44,Private,Assoc-acdm,Craft-repair,Male,25,1869.366188,<=50K
17,Private,11th,Adm-clerical,Male,40,1869.366188,<=50K
67,Private,Masters,Exec-managerial,Male,40,1869.366188,>50K
46,Private,7th-8th,Exec-managerial,Male,40,1869.366188,<=50K
29,Private,HS-grad,Handlers-cleaners,Male,50,1869.366188,<=50K
20,Private,Some-college,Handlers-cleaners,Female,6,1869.366188,<=50K
35,Private,Some-college,Craft-repair,Male,40,1869.366188,>50K
36,Private,12th,Other-service,Female,40,1869.366188,<=50K
28,Private,10th,Machine-op-inspct,Male,40,1869.366188,<=50K
22,Private,Some-college,Sales,Female,35,1869.366188,<=50K
34,Private,HS-grad,Craft-repair,Male,72,1869.366188,<=50K
62,Private,Bachelors,Sales,Male,20,1869.366188,>50K
27,Private,Assoc-voc,Machine-op-inspct,Male,45,1869.366188,<=50K
36,Private,Some-college,Craft-repair,Male,50,1869.366188,>50K
52,Private,Bachelors,Machine-op-inspct,Male,40,1869.366188,>50K
47,Private,12th,Exec-managerial,Female,55,1869.366188,<=50K
57,Local-gov,HS-grad,Protective-serv,Female,40,1869.366188,<=50K
53,Private,11th,Other-service,Female,47,1869.366188,<=50K
53,Private,Bachelors,Craft-repair,Male,44,1869.366188,>50K
45,State-gov,HS-grad,Adm-clerical,Female,40,1869.366188,<=50K
39,Local-gov,Masters,Prof-specialty,Male,72,1869.366188,<=50K
31,Private,Assoc-voc,Exec-managerial,Male,40,1869.366188,<=50K
35,Self-emp-not-inc,Bachelors,Farming-fishing,Male,45,1869.366188,<=50K
58,Self-emp-inc,11th,Transport-moving,Male,60,1869.366188,<=50K
46,Self-emp-not-inc,HS-grad,Other-service,Female,40,1869.366188,<=50K
48,Self-emp-not-inc,HS-grad,Craft-repair,Male,60,1869.366188,<=50K
73,Private,Bachelors,Prof-specialty,Male,15,1869.366188,<=50K
25,Private,Bachelors,Adm-clerical,Male,45,1869.366188,>50K
53,Federal-gov,Some-college,Farming-fishing,Male,40,1869.366188,<=50K
29,State-gov,Some-college,Protective-serv,Male,40,1869.366188,<=50K
42,Self-emp-not-inc,7th-8th,Other-service,Female,50,1869.366188,<=50K
62,Local-gov,9th,Protective-serv,Male,24,1869.366188,<=50K
36,Self-emp-not-inc,Bachelors,Sales,Male,50,1869.366188,>50K
42,Self-emp-not-inc,7th-8th,Sales,Male,30,1869.366188,<=50K
43,Private,Some-college,Adm-clerical,Female,38,1869.366188,>50K
54,Private,5th-6th,Machine-op-inspct,Male,40,1869.366188,<=50K
29,Private,HS-grad,Machine-op-inspct,Male,38,1869.366188,<=50K
37,Private,Some-college,Other-service,Male,47,1869.366188,<=50K
55,Self-emp-inc,Some-college,Sales,Male,40,1869.366188,<=50K
67,Private,HS-grad,Priv-house-serv,Female,20,1869.366188,<=50K
51,Private,HS-grad,Handlers-cleaners,Male,30,1869.366188,<=50K
35,Private,Masters,Prof-specialty,Female,32,1869.366188,<=50K
64,Self-emp-not-inc,HS-grad,Other-service,Female,40,1869.366188,<=50K
49,Private,Bachelors,Other-service,Female,35,1869.366188,<=50K
38,Self-emp-not-inc,Bachelors,Prof-specialty,Male,70,1869.366188,<=50K
62,Private,HS-grad,Handlers-cleaners,Female,40,1869.366188,<=50K
62,Self-emp-not-inc,7th-8th,Craft-repair,Male,10,1869.366188,<=50K
45,Self-emp-not-inc,Masters,Craft-repair,Male,40,1869.366188,<=50K
20,Private,Assoc-acdm,Sales,Female,40,1869.366188,<=50K
38,Private,HS-grad,Machine-op-inspct,Male,48,1869.366188,<=50K
50,Self-emp-inc,Bachelors,Adm-clerical,Male,40,1869.366188,<=50K
40,Private,Some-college,Adm-clerical,Male,55,1869.366188,>50K
30,Private,HS-grad,Craft-repair,Male,70,1869.366188,<=50K
62,Self-emp-not-inc,HS-grad,Transport-moving,Male,30,1869.366188,<=50K
53,Private,Some-college,Sales,Male,40,1869.366188,>50K
42,Private,12th,Farming-fishing,Male,40,1869.366188,<=50K
26,Private,Some-college,Other-service,Male,25,1869.366188,<=50K
42,Private,Some-college,Farming-fishing,Male,40,1869.366188,<=50K
31,Private,11th,Sales,Female,40,1869.366188,<=50K
50,Private,Bachelors,Prof-specialty,Female,40,1869.366188,<=50K
20,Private,Some-college,Sales,Male,16,1869.366188,<=50K
31,Local-gov,Prof-school,Prof-specialty,Male,40,1869.366188,>50K
46,Private,HS-grad,Tech-support,Male,40,1869.366188,>50K
21,Private,Some-college,Prof-specialty,Female,8,1869.366188,<=50K
30,Private,Bachelors,Exec-managerial,Male,70,1869.366188,>50K
66,Self-emp-inc,Bachelors,Exec-managerial,Male,70,1869.366188,<=50K
37,Self-emp-inc,Some-college,Sales,Male,60,1869.366188,>50K
74,State-gov,7th-8th,Handlers-cleaners,Female,20,1869.366188,<=50K
46,State-gov,Some-college,Protective-serv,Male,70,1869.366188,>50K
47,Self-emp-inc,Bachelors,Exec-managerial,Male,50,1869.366188,>50K
53,Private,HS-grad,Craft-repair,Female,48,1869.366188,<=50K
54,Private,HS-grad,Transport-moving,Male,50,1869.366188,<=50K
37,State-gov,Some-college,Other-service,Male,65,1869.366188,<=50K
48,State-gov,Masters,Prof-specialty,Male,61,1869.366188,>50K
69,Private,HS-grad,Adm-clerical,Male,8,1869.366188,<=50K
38,Private,Bachelors,Sales,Male,52,1869.366188,>50K
47,Private,12th,Adm-clerical,Female,40,1869.366188,<=50K
30,Self-emp-not-inc,Some-college,Adm-clerical,Female,60,1869.366188,<=50K
27,Private,Prof-school,Prof-specialty,Female,45,1869.366188,<=50K
24,Private,11th,Craft-repair,Male,50,1869.366188,>50K
19,Private,Preschool,Farming-fishing,Male,36,1869.366188,<=50K
39,Local-gov,Masters,Prof-specialty,Female,55,1869.366188,<=50K
38,Self-emp-not-inc,Some-college,Sales,Male,60,1869.366188,<=50K
31,Private,Some-college,Adm-clerical,Female,40,1869.366188,>50K
53,Private,Some-college,Exec-managerial,Female,54,1869.366188,<=50K
21,Private,Assoc-acdm,Handlers-cleaners,Male,15,1869.366188,<=50K
48,Self-emp-not-inc,HS-grad,Sales,Male,50,1869.366188,<=50K
32,Private,10th,Craft-repair,Male,50,1869.366188,<=50K
57,State-gov,Doctorate,Prof-specialty,Female,50,1869.366188,<=50K
56,Private,7th-8th,Adm-clerical,Male,40,1869.366188,<=50K
27,Private,HS-grad,Exec-managerial,Female,37,1869.366188,<=50K
38,Private,Bachelors,Machine-op-inspct,Male,40,1869.366188,<=50K
61,Self-emp-not-inc,Some-college,Adm-clerical,Male,50,1869.366188,>50K
49,Private,Assoc-voc,Tech-support,Female,40,1869.366188,<=50K
28,Private,HS-grad,Craft-repair,Male,38,1869.366188,<=50K
50,Self-emp-inc,Masters,Prof-specialty,Male,55,1869.366188,>50K
43,Private,Bachelors,Craft-repair,Male,84,1869.366188,>50K
34,Private,HS-grad,Machine-op-inspct,Female,48,1869.366188,<=50K
55,Private,HS-grad,Machine-op-inspct,Female,44,1869.366188,<=50K
26,Private,Bachelors,Exec-managerial,Female,45,1869.366188,>50K
51,Local-gov,Doctorate,Prof-specialty,Female,40,1869.366188,>50K
42,Private,Assoc-acdm,Exec-managerial,Female,31,1869.366188,<=50K
31,Private,Masters,Prof-specialty,Male,30,1869.366188,<=50K
22,Local-gov,HS-grad,Farming-fishing,Male,20,1869.366188,<=50K
67,Private,HS-grad,Transport-moving,Male,60,1869.366188,<=50K
63,Private,HS-grad,Other-service,Female,24,1869.366188,<=50K
17,Private,11th,Prof-specialty,Male,40,1869.366188,<=50K
53,Local-gov,7th-8th,Transport-moving,Male,38,1869.366188,<=50K
44,Local-gov,Some-college,Protective-serv,Male,99,1869.366188,<=50K
24,Private,Bachelors,Farming-fishing,Male,40,1869.366188,<=50K
35,Private,Assoc-voc,Tech-support,Male,35,1869.366188,<=50K
61,Private,Some-college,Tech-support,Female,40,1869.366188,>50K
31,Private,Assoc-acdm,Prof-specialty,Female,40,1869.366188,<=50K
56,Private,HS-grad,Sales,Male,36,1869.366188,>50K
66,Private,Assoc-acdm,Adm-clerical,Female,40,1869.366188,<=50K
38,Private,HS-grad,Adm-clerical,Female,36,1869.366188,>50K
43,Local-gov,Some-college,Craft-repair,Male,40,1869.366188,<=50K
37,Private,HS-grad,Craft-repair,Male,49,1869.366188,<=50K
19,Private,HS-grad,Adm-clerical,Female,16,1869.366188,<=50K
59,Self-emp-not-inc,HS-grad,Exec-managerial,Male,40,1869.366188,<=50K
56,Private,Some-college,Tech-support,Male,45,1869.366188,>50K
27,Private,HS-grad,Adm-clerical,Female,34,1869.366188,<=50K
19,Private,11th,Sales,Male,30,1869.366188,<=50K
68,Self-emp-not-inc,HS-grad,Exec-managerial,Male,40,1869.366188,>50K
28,Private,Masters,Prof-specialty,Male,38,1869.366188,>50K
58,Private,Assoc-acdm,Adm-clerical,Female,40,1869.366188,<=50K
31,Private,Some-college,Machine-op-inspct,Female,25,1869.366188,<=50K
17,Local-gov,11th,Protective-serv,Male,30,1869.366188,<=50K
23,Private,Some-college,Other-service,Female,23,1869.366188,<=50K
25,Private,12th,Other-service,Male,40,1869.366188,<=50K
39,Private,Bachelors,Exec-managerial,Female,60,1869.366188,>50K
46,Private,Assoc-voc,Prof-specialty,Male,40,1869.366188,>50K
38,Self-emp-not-inc,Some-college,Farming-fishing,Male,35,1869.366188,<=50K
23,Private,HS-grad,Machine-op-inspct,Male,30,1869.366188,<=50K
34,Private,Bachelors,Prof-specialty,Female,35,1869.366188,<=50K
52,Self-emp-not-inc,Assoc-voc,Exec-managerial,Male,40,1869.366188,<=50K
50,Private,HS-grad,Sales,Female,33,1869.366188,<=50K
44,Private,HS-grad,Sales,Female,15,1869.366188,<=50K
38,Self-emp-not-inc,HS-grad,Farming-fishing,Male,50,1869.366188,<=50K
33,Private,Assoc-acdm,Adm-clerical,Female,40,1869.366188,<=50K
43,Private,Prof-school,Exec-managerial,Male,40,1869.366188,<=50K
42,Private,Assoc-voc,Exec-managerial,Female,40,1869.366188,<=50K
32,Private,HS-grad,Handlers-cleaners,Male,30,1869.366188,<=50K
36,Private,Assoc-acdm,Tech-support,Female,40,1869.366188,<=50K
41,State-gov,Bachelors,Farming-fishing,Male,40,1869.366188,>50K
33,Private,Some-college,Transport-moving,Male,40,1869.366188,>50K
19,Private,HS-grad,Handlers-cleaners,Male,25,1869.366188,<=50K
43,Private,HS-grad,Tech-support,Female,35,1869.366188,<=50K
45,Private,HS-grad,Transport-moving,Male,24,1869.366188,<=50K
39,Self-emp-not-inc,Bachelors,Exec-managerial,Male,40,1869.366188,<=50K
60,Private,Masters,Transport-moving,Male,10,1869.366188,<=50K
52,Local-gov,Doctorate,Prof-specialty,Female,40,1869.366188,>50K
22,Private,12th,Transport-moving,Male,30,1869.366188,<=50K
34,Self-emp-not-inc,Bachelors,Sales,Male,30,1869.366188,<=50K
56,Self-emp-not-inc,Masters,Exec-managerial,Male,25,1869.366188,<=50K
55,Federal-gov,HS-grad,Adm-clerical,Female,40,1869.366188,<=50K
39,Private,Bachelors,Adm-clerical,Male,40,1869.366188,<=50K
51,Self-emp-not-inc,HS-grad,Sales,Male,40,1869.366188,>50K
25,Self-emp-not-inc,HS-grad,Farming-fishing,Male,50,1869.366188,<=50K
34,Private,Prof-school,Prof-specialty,Male,55,1869.366188,>50K
19,Private,Some-college,Exec-managerial,Female,28,1869.366188,<=50K
59,Private,HS-grad,Adm-clerical,Male,40,1869.366188,<=50K
17,Private,11th,Handlers-cleaners,Female,15,1869.366188,<=50K
57,Self-emp-inc,Prof-school,Prof-specialty,Male,35,1869.366188,>50K
17,Self-emp-not-inc,12th,Handlers-cleaners,Male,15,1869.366188,<=50K
41,Local-gov,HS-grad,Protective-serv,Male,40,1869.366188,<=50K
41,Private,5th-6th,Other-service,Female,40,1869.366188,<=50K
37,Private,Bachelors,Machine-op-inspct,Male,40,1869.366188,>50K
40,Self-emp-not-inc,Bachelors,Sales,Male,45,1869.366188,>50K
48,Private,Bachelors,Handlers-cleaners,Male,40,1869.366188,<=50K
43,Private,7th-8th,Craft-repair,Male,45,1869.366188,<=50K
41,Private,Assoc-voc,Craft-repair,Male,30,1869.366188,<=50K
